facility_id,company,facility_name,product_type,product,status,city,state,country,latitude,longitude,hq_country,workforce,production_capacity_raw,production_units,brief_profile,supply_chain_segment,material_keywords,capacity_source,supplier_concentration,import_dependency,import_origin_region,lead_time_weeks
5018,Amphenol,Amphenol Optimize,Non-cell Components,Electrical Systems,Commercial,Nogales,Sonora,Mexico,31.2705702027366,-110.942321973979,US,,,,"Amphenol is a global leader in high-tech interconnect, sensor, and antenna solutions, catering to diverse markets such as automotive, aerospace, industrial, IT, military, and mobile technologies, driving electronic advancements worldwide.",Downstream,,unknown,False,False,{},6
5019,Amphenol,Amphenol Industrial Operations,Non-cell Components,Electrical Systems,Commercial,Sidney,New York,US,42.2952980988583,-75.414420844815,US,,,,"Amphenol Industrial Operations specializes in interconnect systems for harsh environments, offering a wide range of connectors and solutions for industrial, military, and other demanding applications​",Downstream,,unknown,False,False,{},6
5020,Amphenol,Amphenol Interconnect Products,Non-cell Components,Electrical Systems,Commercial,Endwell,New York,US,42.1089948574365,-76.013846431329,US,,,,"Amphenol IPC is a premier provider of integrated worldwide custom power solutions and cable assembly with a complete portfolio of leading-edge power solutions, advanced customization, and unparalleled customer support.",Downstream,,unknown,False,False,{},6
5021,Amphenol Advanced Sensors,Amphenol Advanced Sensors,Non-cell Components,Safety Systems,Commercial,St. Marys,Pennsylvania,US,41.4569318842375,-78.5592076178585,US,,,,"Amphenol Advanced Sensors excels in developing innovative sensing technologies and embedded measurement solutions for industry-specific and regulatory applications, enhancing decision-making through real-time critical information.






",Downstream,,unknown,False,False,{},6
5022,Amphenol Thermometrics,Amphenol Thermometrics St. Marys,Non-cell Components,Electrical Systems,Commercial,St. Marys,Pennsylvania,US,41.4569318842375,-78.5592076178585,US,,,,"Amphenol Thermometrics specializes in advanced temperature sensors, producing infrared sensors and NTC thermistors for non-contact temperature measurement and cryogenic liquid level detection, widely used in automotive, HVAC, and medical industries.",Downstream,,unknown,False,False,{},6
5023,Amphenol Thermometrics,Amphenol Thermometrics Tijuana,Non-cell Components,Safety Systems,Commercial,Tijuana,Baja California Sur,Mexico,32.5388032622566,-116.918655116274,US,,,,"Amphenol Thermometrics specializes in advanced temperature sensors, producing infrared sensors and NTC thermistors for non-contact temperature measurement and cryogenic liquid level detection, widely used in automotive, HVAC, and medical industries.",Downstream,,unknown,False,False,{},6
5026,Arkema,Arkema - Bostik Adhesives,Non-cell Components,Other/ Unknown,Commercial,Wauwatosa,Wisconsin,US,43.0474136491376,-88.0539510736251,US,,,,"Arkema, a leader in specialty materials, leverages its expertise in materials science to create innovative, sustainable materials, and particularly providing necessary materials for lithium-ion cell manufacturing",Downstream,pvdf,unknown,True,True,"{""pvdf"": ""Other / Diversified""}",7
5027,Aspen Aerogels,Advanced Thermal Barrier Center,Non-cell Components,Thermal Systems,Commercial,Marlborough,Massachusetts,US,42.3492093046406,-71.6230005037167,US,75,,,"Aspen Aerogels developed PyroThin®, the world’s first aerogel cell-to-cell barrier engineered for pouch and prismatic battery cell applications to protect from thermal runaway propagation. ",Downstream,,unknown,False,False,{},6
5028,ATC Drivetrain,ATC-Holland,Non-cell Components,Electrical Systems,Commercial,Holland,Michigan,US,42.7754841574662,-86.1265091178138,US,163,,,"ATC Drivetrain is expanding its remanufacturing capabilities to support vehicle electrification, focusing on three stages of EV battery life—remanufacturing, reuse, and recycling—to enhance cost efficiency and reduce environmental impact. ",Downstream,,unknown,False,False,{},6
5031,Battery Specialties,Battery Specialties,Cell Assemblies/ Groupings,Packs,Commercial,Costa Mesa,California,US,33.6974639136281,-117.930018258635,US,35,,,Battery Specialties is involved in industrial and commercial battery distribution.,Downstream,,unknown,False,False,{},6
5032,Beam,Broadview,Cell Assemblies/ Groupings,Modules/ Arrays,Commercial,Broadview,Illinois,US,41.85497697399,-87.8642746251388,US,44,,,AllCell Technology produces safe lithium-ion batteries. ,Downstream,,unknown,False,False,{},6
5033,BETA Technologies,South Burlington Production Facility,Assembly and Integration,Packs,Commercial,South Burlington,Vermont,US,44.4682,-73.1555,US,,,,"BETA Technologies is an aerospace company developing and manufacturing electric flight and charging systems for the logistics, medical, defense, and passenger sectors.",Downstream,,unknown,False,False,{},6
5034,Black Teal Energy,Black Teal Energy,Cell Assemblies/ Groupings,"Enclosures, aftermarket EV batteries, Energy Storage Systems",Commercial,Sacramento,California,US,38.6395320340722,-121.459515119251,US,22,,,"Black Teal Energy focuses on sustainable energy solutions, offering aftermarket batteries for electric vehicles and energy storage systems, aiming for 100% recyclability and extending the lifespan of battery materials.",Downstream,,unknown,False,False,{},6
5035,"Blue Line Battery, Inc.","Blue Line Battery, Inc.",Cell Assemblies/ Groupings,Packs,Commercial,Beloit,Wisconsin,US,42.5031437269849,-89.0352196187533,US,12,,,Blue Line Battery focuses on the next stage in lithium-ion technology.,Downstream,,unknown,False,False,{},6
5036,Blue Solutions Canada Inc.,Blue Solutions Canada Inc.,Cell Assemblies/ Groupings,Packs,Commercial,Boucherville,Quebec,Canada,45.5560910157497,-73.4251858444949,Canada,228,,,Blue Solutions Canada has the only solid-state 100% on the market. ,Downstream,,unknown,False,False,{},6
5040,BMZ USA Inc.,BMZ Virginia Beach Battery Manufacturing Plant,Assembly and Integration,Packs,Commercial,Virginia Beach,Virginia,US,36.8955671894749,-76.1914247539633,Germany,100,2,GWh/yr,"BMZ innovates high-tech batteries for global brands, integrating cutting-edge tech. Its one-stop-shop ensures excellence across the value chain, from production to after-sales.",Downstream,,naatbatt,False,False,{},4
5041,Bobaek,Bobaek America,Battery Development,Insulation panels and cell sheets for EV batteries,Commercial,Windsor,Ontario,Canada,42.2789,-82.8996,Korea,100,,,"Bobaek America Inc. is a South Korean EV‑parts manufacturer establishing its first North American facility in Windsor, Ontario, to produce battery insulation panels and cell sheets for electric vehicle batteries.",Downstream,,unknown,False,False,{},6
5042,BorgWarner,BorgWarner Seneca,Cell Assemblies/ Groupings,Modules/ Arrays,Commercial,Seneca,South Carolina,US,34.6641,-82.9754,US,122,3,GWh/Yr,BorgWarner is a global automotive tier-1 supplier transitioning rapidly toward electrification,Downstream,,naatbatt,False,False,{},4
5043,Boyd,Boyd Pleasanton,Cooling plates,Pack materials,Commercial,Pleasanton,California,US,37.7001,-121.8945,US,,,,"Boyd Corporation designs thermal management and sealing solutions for EV battery packs, enhancing safety, efficiency, and durability across mobility, medical, and aerospace applications.",Downstream,,unknown,False,False,{},6
5044,"Braille Battery, Inc","Braille Battery, Inc",Cell Assemblies/ Groupings,Packs,Commercial,Sarasota,Florida,US,27.4174068288131,-82.5456789875623,US,15,,,"Braille Battery is a world leader in light-weight AGM batteries.

",Downstream,,unknown,False,False,{},6
5045,Bren-Tronics,Bren-Tronics,Technology Development,Military Battery & Charger Production,Commercial,Commack,New York,US,40.8282,-73.2847,US,280,,,"Bren-Tronics is a leading U.S. manufacturer of advanced lithium battery systems and portable power solutions tailored for military, aerospace, and mission-critical applications.",Downstream,,unknown,False,False,{},6
5047,BST Systems,BST Systems,Battery Development,Thermal batteries and silver-zinc (AgZn) batteries,Commercial,Plainfield,Connecticut,US,41.7011,-71.9566,US,,,,"BST Systems designs and manufactures high-energy thermal and silver-zinc batteries and cells for critical defense, aerospace, and naval applications from its vertically integrated facility in Connecticut.",Downstream,,unknown,False,False,{},6
5048,Caterpillar,Caterpillar,Assembly and Integration,Battery Energy Storage,Commercial,Irwine ,Texas,US,32.8703647409765,-96.9395074044531,US,,,,"Caterpillar is a manufacturer of construction and mining equipment, off-highway diesel and natural gas engines, industrial gas turbines. recently engaged in battery storage for many of its applications",Downstream,,unknown,False,False,{},6
5049,"Cell-Con, Inc. ","Cell-Con, Inc. ",Cell Assemblies/ Groupings,Packs with Lithium and LPF,Commercial,Bedford,Pennsylvania,US,39.9370916535652,-78.5814777449645,US,30,,,"Cell-Con is a leading U.S. manufacturer of custom and stocked battery packs from cells, specializing in Li-ion, NiMH, LiFePO4, NiCd, and lead-acid power systems; and for portable devices.",Downstream,lithium,unknown,False,True,"{""lithium"": ""Australia""}",8
5050,Clarios,Clarios,Cell Assemblies/ Groupings,Packs,Commercial,Holland,Michigan,US,42.7529224843033,-86.1085133288173,US,,,,"Clarios develops and manufactures advanced automotive batteries, focusing on lead-acid and lithium-ion technologies for vehicles, including start-stop, conventional, and electric vehicles.",Downstream,,unknown,False,False,{},6
5051,Cofan,Cofan USA Fremont Facility,Cooling plates,Pack materials,Commercial,Fremont,California,US,37.4764,121.9219,US,70,,,"Cofan‑USA provides thermal management components like heatsinks, cold plates, fans, and vapor chambers for battery packs and power electronics.",Downstream,,unknown,False,False,{},6
5052,Conamix Inc.,Conamix Inc.,Cell Assemblies/ Groupings,Packs,Commercial, Ithaca,New York,US,42.44,-76.46,US,14, , ,Conamix develops lithium sulfur battery technology by working on cathode and electrolyte to reduces cost of electric and other markets without using expensive and exotic materials or constrained supply chains.,Downstream,,unknown,False,False,{},6
5053,Cooling Source,Cooling Source Livermore Plant,Cooling plates,Pack materials,Commercial,Livermore,California,US,37.7123,-121.7888,US,150,,,"Cooling Source Thermal designs and manufactures liquid cold‑plates, extruded heatsinks, heatpipe assemblies, and precision CNC‑machined thermal components for battery pack cooling.",Downstream,,unknown,False,False,{},6
5054,Coreshell Technologies Inc,Coreshell Technologies Inc,Cell Assemblies/ Groupings,Packs,Commercial,San Leandro,California,US,37.71,-122.1,US,5, , ,"Coreshell is an advanced battery solutions company that increases the range of electric vehicles while bringing down costs, so the world can transition to clean energy in time.",Downstream,,unknown,False,False,{},6
5058,Custom Power,Custom Power,Cell Assemblies/ Groupings,Packs,Commercial,Fountain Valley,California,US,33.701599218304,-117.938285460479,US,75,,,"Custom Power specializes in designing and manufacturing custom battery packs for Defense, Aerospace, Medical, and Industrial sectors, with a focus on lithium-ion and other chemistries.",Downstream,,unknown,False,False,{},6
5059,Daejin Advanced Materials,Daejin Advanced Materials Cumberland,Process trays,Pack materials,Commercial,Cumberland City,Texas,US,36.3934,87.6434,North Korea,83,,,Daejin Advanced Materials makes battery‑related polymer composites and anti‑static trays; developing carbon nanotube (CNT) conductive additives and packaging materials for secondary lithium‑ion batteries.,Downstream,,unknown,False,False,{},6
5061,Daimler Truck North America,Portland Truck Manufacturing Plant,Assembly and Integration,Integrated Battery Packs for Trucks and Energy Storage,Commercial,Portland,Oregon,US,45.5740420023815,-122.713800673996,US,2800,,,"Daimler Truck North America manufactures, sells, and services several renowned commercial vehicle brands including Freightliner Trucks, Western Star Trucks, Thomas Built Buses, with an emphasis on electrification with LIBs",Downstream,,unknown,False,False,{},6
5063,"Dantona Industries, Inc. ","Dantona Industries, Inc. ",Cell Assemblies/ Groupings,Packs,Commercial,Wantagh,New York,US,40.6729241514312,-73.5176588296023,US,30,,,"Dantona Industries is a supplier of industrial and consumer batteries, chargers, and battery packs.",Downstream,,unknown,False,False,{},6
5064,Darrah Electric,Darrah Electric Company Cleveland,Cooling plates,Pack materials,Commercial,Cleveland,Ohio,US,41.4815,-81.7285,US,40,,,"Darrah Electric Company supplies power semiconductors, DC power supplies, converters, and cooling components essential for high-power battery systems and heavy-industrial power electronics.",Downstream,,unknown,False,False,{},6
5066,"EaglePicher Technologies, LLC",Medical Power Production,Cell Assemblies/ Groupings,Packs,Commercial,Surrey,British Columbia,Canada,49.1519709108325,-122.859270715534,US,,,,"EaglePicher Technologies specializes in designing and manufacturing advanced lithium-ion batteries for various applications, including defense, aerospace, and medical devices, ensuring high-performance and reliability.",Downstream,,unknown,False,False,{},6
5067,"EaglePicher Technologies, LLC",Aerospace Business Unit an Lithium Ion Center of Excellence,Cell Assemblies/ Groupings,Packs,Commercial,Joplin,Missouri,US,37.0635414878614,-94.4021793934411,US,,,,"EaglePicher Technologies specializes in designing and manufacturing advanced lithium-ion batteries for various applications, including defense, aerospace, and medical devices, ensuring high-performance and reliability.",Downstream,,unknown,False,False,{},6
5068,"EaglePicher Technologies, LLC",Defense Strategic Business Unit,Cell Assemblies/ Groupings,Packs,Commercial,Joplin,Missouri,US,37.0947131859781,-94.5280595910123,US,,,,"EaglePicher Technologies specializes in designing and manufacturing advanced lithium-ion batteries for various applications, including defense, aerospace, and medical devices, ensuring high-performance and reliability.",Downstream,,unknown,False,False,{},6
5069,Eaton,Eaton,Cell Assemblies/ Groupings,Packs,Commercial,Raleigh,North Carolina,US,36.4775448961479,-78.4033957659649,Ireland,650,,,Eaton provides electric vehicle charging solutions and lithium-ion battery and energy storage systems to support the transition to low-carbon transportation. It also collaborates on electric drives for commercial vehicles.,Downstream,,unknown,False,False,{},6
5070,Echandia,Cascade Industrial Park,Assembly and Integration,Safe and Durable Maritime Battery Systems,Commercial,Marysville,Washington,US,48.14224,-122.15975,Sweden,25,,,"Echandia provides heavy-duty energy storage systems for maritime vessels and large-scale applications, prioritizing durability, safety, and long cycle life for extreme conditions.",Downstream,,unknown,False,False,{},6
5072,"Electrochem Solutions, Inc.",Electrochem Solutions,Cell Assemblies/ Groupings,Packs,Commercial,Raynham,Massachusetts,US,41.9043154656355,-71.024552602573,US,120,,,"Electrochem is the premium provider of custom power solutions for critical applications where energy demands are high, operating conditions are extreme, and the cost of failure is significant.",Downstream,,unknown,False,False,{},6
5074,"Element Energy, Inc.","Element Energy, Inc.",Non-cell Components,Battery management system,Commercial,Melno Park,California,US,37.47,-122.19,US,24, , ,"Element is developer of a battery management system designed to improve safety, energy throughput, and lifetime of lithium-ion battery packs for cost-effective repurposing of second-life EV batteries for stationary applications.",Downstream,,unknown,False,False,{},6
5077,Emerging Power,Emerging Power,Manufacturing,Packs,Commercial,Hackensack,New Jersey,US,40.8711293,-74.0449802,US,50,,,"Emerging Power is a New Jersey‑based small business since 2000, designing and manufacturing custom battery packs across chemistries for original equipment manufacturers, commercial, military, medical, internet of things, and unmanned aerial vehicle applications.",Downstream,,unknown,False,False,{},6
5078,Empower Greentech,Empower Greentech,Manufacturing,Packs,Commercial,Fullerton,California,US,33.86815,-117.90122,US,,,,"Enpower Greentech is a U.S.-based advanced battery cell manufacturer delivering semi‑solid‑state lithium‑ion, lithium‑metal, and silicon‑rich batteries which are designed and made in America for high-performance energy and mobility applications.",Downstream,,unknown,False,False,{},6
5080,Eneon ES,Indoor fabrication and integration facility,Cell Assemblies/ Groupings,Racks / Cabinets,Commercial,Calgary,Alberta,Canada,50.9478314879987,-113.991189275178,Canada,15,,,"Eneon designs and integrates cutting-edge BESS systems that meet the highest safety and quality control standards, ensuring a safer and more sustainable future.",Downstream,,unknown,False,False,{},6
5082,EnerSys,EnerSys,Cell Assemblies/ Groupings,Packs,Commercial,Suwanee,Georgia,US,34.0190667141576,-84.0693988162346,US,,,,"EnerSys is a provider of  energy storage systems for industrial applications, manufacturing and distributing a range of products including power batteries, battery chargers, power equipment for various industries​",Downstream,,unknown,False,False,{},6
5084,Erwin Quarder,Erwin Quarder USA,Non-cell Components,Packaging Systems,Commercial,Grand Rapids,Michigan,US,42.8707255990629,-85.5297921288146,Germany,95,,,"Erwin Quarder Group has been concentrating on electric transportation components from high-voltage mechatronics, cooling, housing or sensors; Erwin supports OEMS with the growing eMobility market.",Downstream,,unknown,False,False,{},6
5085,Erwin Quarder,Erwin Quarder Mexico,Non-cell Components,Electrical Systems,Commercial,Santiago de Querétaro,Querétaro,Mexico,20.5548949618968,-100.281435915346,Germany,,,,"Erwin Quarder Group has been concentrating on electric transportation components from high-voltage mechatronics, cooling, housing or sensors; Erwin supports OEMS with the growing eMobility market.",Downstream,,unknown,False,False,{},6
5086,Estes Energy,Estes Energy,Development,"Battery Systems(NMC, LFP, sodium)",Commercial,San Francisco,California,US,37.75053,-122.39635,US,,,,"Estes Energy Solutions is a San Francisco–based innovator developing high‑performance, chemistry‑agnostic battery systems for commercial electrification, backed by BMW i Ventures and Fortescue.",Downstream,"nmc,lfp,cobalt,nickel,manganese,lithium",unknown,True,True,"{""cobalt"": ""Democratic Republic of the Congo"", ""nickel"": ""Indonesia"", ""manganese"": ""Other / Diversified"", ""lithium"": ""Australia""}",13
5091,EVS Supply,EVS Supply,Cell Assemblies/ Groupings,Packs,Commercial,Richardson,Texas,US,32.9647,-96.6974,US,25,,,"EVS Supply is a U.S. specialty battery distributor and custom battery pack manufacturer offering standard and custom lithium, NiMH, lead‑acid, and flashlight power solutions.",Downstream,,unknown,False,False,{},6
5092,Exponential Power,Exponential Power,Cell Assemblies/ Groupings,Packs,Commercial,Carol Stream,Illinois,US,41.8970353127812,-88.1160641160044,US,100,,,Exponential Power provides stored power products and services.,Downstream,,unknown,False,False,{},6
5093,Exponential Power,Exponential Power,Cell Assemblies/ Groupings,Packs,Commercial,Fort Wayne,Indiana,US,41.1493456489585,-85.1541348734218,US,100,,,Exponential Power provides stored power products and services.,Downstream,,unknown,False,False,{},6
5094,Exponential Power,Exponential Power,Cell Assemblies/ Groupings,Packs,Commercial,Rockwell,Texas,US,32.9134129691435,-96.4226325604997,US,100,,,Exponential Power provides stored power products and services.,Downstream,,unknown,False,False,{},6
5095,Factorial Energy,Factorial,Cell Assemblies/ Groupings,Packs,Commercial,Woborn,Massachusetts,US,42.524667462343,-71.1392038322453,US,100,,,"Factorial delivers high performing, safe solid-state batteries that power life to the fullest.",Downstream,,unknown,False,False,{},6
5096,"Fedco Electronics, Inc., d/b/a Fedco Batteries",Fedco Batteries,Cell Assemblies/ Groupings,Packs,Commercial,Fond du Lac,Wisconsin,US,43.7903731937745,-88.4963491189961,US,36,,,"Fedco Electronics, Inc., d/b/a Fedco Batteries, designs and manufactures custom lithium primary and lithium-ion rechargeable battery assemblies for critical applications.  ",Downstream,,unknown,False,False,{},6
5097,Fleetzero,Fleetzero,Assembly and Integration,Battery Systems,Commercial,Birmingham,Alabama,US,33.51026,-86.823641,US,12,,,"Fleetzero designs and manufactures custom battery packs for ocean-going ships, offering sustainable maritime power solutions through advanced battery integration and electric shipping services.",Downstream,,unknown,False,False,{},6
5099,"Flexodes, Inc","Flexodes, Inc",Cell Assemblies/ Groupings,Packs,Commercial,Sugar Land,Texas,US,29.59,-95.6,US,2, , ,Flexodes is a manufacturing company that is developing a lithium-sulfur battery.,Downstream,,unknown,False,False,{},6
5100,Fluence Energy,Fluence Energy,Battery Development,Packs Modules,Commercial,Murray,Utah,US,40.6326151669478,-111.878552199963,US,600,,,"Fluence Energy is a global company that provides energy storage products, services, and software for renewables and storage.",Downstream,,unknown,False,False,{},6
5101,"Flux Power, Inc.","Flux Power, Inc.",Cell Assemblies/ Groupings,Packs,Commercial,Vista,California,US,33.13,-117.24,US,121,,,"Flux Power, Inc. designs, manufactures, and sells advanced lithium-ion batteries for industrial and commercial uses, including material handling equipment, airport ground support, and stationary energy storage​​​",Downstream,,unknown,False,False,{},6
5105,Ford Motor Company,Rawsonville Components Plant,Cell Assemblies/ Groupings,Packs,Commercial,Ypsilanti,Michigan,US,42.2028211459245,-83.5575616430491,US,900,,,"Ford is a global vehicle manufacturing company evolving to focus on services, experiences and software as well as vehicles.",Downstream,,unknown,False,False,{},6
5106,Forsee Power,Forsee Power Production ,Assembly and Integration,Packs,Commercial,Hilliard,Ohio,US,40.0443750619063,-83.1287307999999,France,1000,3,GWh/Yr,Forsee Power offers durable lithium-ion batteries lasting up to 15 years. Its solutions cater to all energy needs.,Downstream,,naatbatt,False,False,{},4
5110,Galvion,Galvion,Manufacturing,Packs,Commercial,Marlborough,Massachusetts,US,42.32255,-71.59052,US,,,,Galvion designs and manufactures integrated tactical head‑protection systems and intelligent lithium‑ion power and data solutions for military and tactical operators worldwide.,Downstream,,unknown,False,False,{},6
5111,Galvion,Galvion,Manufacturing,Packs,Commercial,Montreal,Quebec,Canada,45.46992,-73.58235,US,,,,Galvion designs and manufactures integrated tactical head‑protection systems and intelligent lithium‑ion power and data solutions for military and tactical operators worldwide.,Downstream,,unknown,False,False,{},6
5112,Galvion,Galvion,Manufacturing,Packs,Commercial,Portsmouth,New Hampshire,US,43.08076,-70.79753,US,,,,Galvion designs and manufactures integrated tactical head‑protection systems and intelligent lithium‑ion power and data solutions for military and tactical operators worldwide.,Downstream,,unknown,False,False,{},6
5113,Galvion,Galvion,Manufacturing,Packs,Commercial,Newport,Vermont,US,44.94436,-72.18204,US,,,,Galvion designs and manufactures integrated tactical head‑protection systems and intelligent lithium‑ion power and data solutions for military and tactical operators worldwide.,Downstream,,unknown,False,False,{},6
5115,General Motors (GM) Subsystems Manufacturing,Brownstown Battery,Cell Assemblies/ Groupings,Packs,Commercial,Brownstown Charter Twp,Michigan,US,42.1560276099583,-83.2401245448951,US,107,,,Brownstown Battery Assembly Plant was the first U.S. battery assembly plant operated by a major automaker. The plant was converted from an empty warehouse into a battery manufacturing site.,Downstream,,unknown,False,False,{},6
5116,Gotion,Gotion Manteno plant,Cell Assemblies/ Groupings,Other/ Unknown,Commercial,Manteno,Illinois,US,41.2450305051776,-87.8660127959432,China,,10,GWh/yr,Gotion is a rapidly expanding company focused on innovative energy solutions and next-gen battery technology such as advanced lithium ion batteries for electric vehicles and stationary applications.,Downstream,,naatbatt,False,False,{},4
5117,Gotion High-tech,Gotion High-Tech,Manufacturing,Packs,Commercial,Fremont,California,US,37.4639,-121.92495,China,200,1,GWh,"Gotion High-tech is a China-based battery manufacturer specializing in lithium iron phosphate and ternary cells for EVs and energy storage, with expanding global production in the U.S., Germany, and Asia.",Downstream,,naatbatt,False,False,{},4
5118,Greenworks,Greenworks,Manufacturing,Packs,Commercial,Morristown,Tennessee,US,36.24573,-83.21285,US,,,,"Greenworks is a U.S. and global brand pioneering cordless lithium‑ion home and lawn care tools with over 500 products ranging from trimmers to power stations, leading innovation since 2002.",Downstream,,unknown,False,False,{},6
5119,"GS Yuasa Lithium Power, Inc.",GS Yuasa Lithium Power,Cell Assemblies/ Groupings,Packs,Commercial,Roswell,Georgia,US,34.0625855775804,-84.315704417357,Japan,38,,,"GS Yuasa Lithium Power delivers advanced batteries and battery systems for North American clients within the aerospace, industrial, military, and specialty markets.",Downstream,,unknown,False,False,{},6
5120,Highpower International Inc.,Highpower International Inc.,Cell Assemblies/ Groupings,Packs,Commercial,Mountain View,California,US,37.38,-122.08,China,120,850,Wh/Yr,"Highpower International Inc. develops, manufactures, and markets Ni-MH and lithium-ion batteries for consumer and industrial uses. It focuses on clean energy storage it is engaged in battery production and research.",Downstream,,naatbatt,False,False,{},4
5121,HiTHIUM Energy Storage Technology USA Inc.,Hithium Mesquite Plant,Assembly and Integration,Battery Energy Storage,Commercial,Mesquite,Texas,US,32.7214,-96.4443,China,200,10,GWh,"HiTHIUM manufactures high-quality stationary energy storage products for large-scale projects and commercial customers, driven by a commitment to quality for the energy transition and future generations.",Downstream,,naatbatt,False,False,{},4
5123,Honda,Anna Engine Plant,Battery casings,Pack materials,Commercial,Anna,Ohio,US,40.3958,-84.2177,Japan,2900,,,"Honda develops and manufactures EV batteries through joint ventures and in-house R&D, focusing on solid-state and lithium-ion technologies for global electrification.",Downstream,,unknown,False,False,{},6
5125,Honeywell International,Honeywell Process Solutions,Non-cell Components,Other/ Unknown,Commercial,Houston,Texas,US,29.7424134917134,-95.5604759466238,US,850,,,"Honeywell is a technology company  offering industry-specific solutions, including integrated manufacturing systems for the lithium-ion battery industry, aerospace products and services; control technologies; and performance materials globally.",Downstream,,unknown,False,False,{},6
5126,HotStart Thermal Management,Corporate and Manufacturing HQ,Non-cell Components,Thermal Systems,Commercial,Spokane,Washington,US,47.6625535891704,-117.327436546477,US,180,,,Hotstart develops energy efficient heating systems for standby generators.,Downstream,,unknown,False,False,{},6
5127,"Hybrid Design Services, Inc.",HDS - Troy (HQ),Cell Assemblies/ Groupings,Packs,Commercial,Troy,Michigan,US,42.5395873128289,-83.0968963288351,US,25,,,"Hybrid Design Services, Inc. provides innovative solutions in the energy sector, specializing in battery pack and power distribution systems. It offers several services including engineering, design, and prototyping. ",Downstream,,unknown,False,False,{},6
5129,Hyundai Mobis,Hyundai Mobis Plant,Assembly and Integration,Packs,Commercial,Montgomery ,Alabama,US,30.89951,-86.96701,South Korea,,18,GWh/yr,"Hyundai Mobis is a global auto parts vendor, focusing on autonomous driving, connectivity, and electrification to be a leader in the era of smart mobility.",Downstream,,naatbatt,False,False,{},4
5130,Indie Power Systems,Indie Power Systems,Non-cell Components,Battery management system,Commercial,Plano,Texas,US,33.0102528193512,-96.6891784597048,US,4,,,"Indie Power Systems is a vertically integrated player in EV charging, grid, and energy.",Downstream,,unknown,False,False,{},6
5132,"Inspired Energy, LLC","Inspired Energy, LLC",Battery Development,Packs,Commercial,Newberry,Florida,US,29.6552708992042,-82.6116129623075,US,105,,,"Inspired Energy designs and manufactures smart rechargeable Li-Ion and nickel-metal hydride batteries and chargers for portable applications, tailored to meet original equipment manufacturer needs.",Downstream,,unknown,False,False,{},6
5134,Inventus Power,Inventus Power,Manufacturing,Packs,Commercial,Woodridge,Illinois,US,41.69678,-88.01215,US,1000,,,"Inventus Power is a global provider of custom and standard lithium‑ion battery packs, chargers, and power supplies for OEMs across medical, xEV, industrial, defense, and consumer markets.",Downstream,,unknown,False,False,{},6
5135,Ionblox,Ionblox,Cell Assemblies/ Groupings,Modules/ Arrays,Commercial,Newark,California,US,37.53,-122.06,US,32,,,"Ionblox specializes in  lithium-ion batteries using high-capacity silicon monoxide anodes. Its nano-engineered SEI layer and advanced cell architecture ensure high conductivity and extended cycle life, even with extreme fast charging.",Downstream,,unknown,False,False,{},6
5136,"Joby Aviation, Inc",Pilot Production Plant,Battery Development,Packs,Commercial,Marina,California,US,36.68,-121.75,US,,24,aircraft/yr,"Joby Aviation is a California-based company developing an all-electric, vertical take-off and landing air taxi for commercial passenger service.",Downstream,,naatbatt,False,False,{},4
5138,Kautex,Kautex,Non-cell Components,Packaging Systems,Commercial,Troy,Michigan,US,42.32,-83.07,Germany,900,,,"Kautex is a pioneer in polymer processing. Today, it is one of the top automotive suppliers to OEMs, manufacturing battery systems, plastic fuel systems, castings, as well as industrial packaging.",Downstream,,unknown,False,False,{},6
5141,KULR Technology,KULR Technology,Non-cell Components,Thermal Systems,Commercial,San Diego,California,US,32.8300771945366,-117.162959845131,US,52,,,KULR Technology is building an energy management platform to accelerate the global transition to a sustainable electrification economy.,Downstream,,unknown,False,False,{},6
5142,"Latent Heat Solutions, LLC","Latent Heat Solutions, LLC",Non-cell Components,Thermal Systems,Commercial,Golden,Colorado,US,39.7785381330943,-105.234576130734,US,10,,,Latent Heat Solutions provides thermal management solutions for battery protection and performance.,Downstream,,unknown,False,False,{},6
5143,"Latent Heat Solutions, LLC","Latent Heat Solutions, LLC",Non-cell Components,Thermal Systems,Commercial,Golden,Colorado,US,39.7785381330943,-105.234576130734,US,10,,,Latent Heat Solutions provides thermal management solutions for battery protection and performance.,Downstream,,unknown,False,False,{},6
5144,"Latent Heat Solutions, LLC",CAVU Group,Non-cell Components,Thermal Systems,Commercial,Moraine,Ohio,US,39.7212800628021,-84.2205946179154,US,,,,Latent Heat Solutions provides thermal management solutions for battery protection and performance.,Downstream,,unknown,False,False,{},6
5146,LG Energy Solution Michigan Inc.,LG Chem Michigan Battery Manufacturing Plant,Cell Assemblies/ Groupings,Packs,Commercial,Holland,Michigan,US,42.7557146219597,-86.0695218035115,Republic of Korea,1495,5,GWh,LG Energy Solution is shaping the future of the automotive industry by leading the EV charge and paving the path toward a more sustainable future. ,Downstream,,naatbatt,False,False,{},4
5148,LG Energy Solution Vertech,LG Energy Solution Energy Storage Plant,Assembly and Integration,Stationary Energy Storage Systems,Commercial,Westborough,Massachusetts,US,42.2754621099162,-71.5675585426482,South Korea ,100,11,GWh,LG Energy Solution Vertech focuses on designing and manufacturing stationary energy storage solutions in Massachusetts.,Downstream,,naatbatt,False,False,{},4
